area,perimeter,height,width,r_value,g_value,b_value,index,label
230,32.83330412,277,361,211,164,36,13,3
211,347.1781202,277,361,212,159,94,13,3
193.5,336.3330418,277,361,212,148,82,14,3
227.5,219.2964631,277,361,209,168,42,13,3
220.5,287.119838,277,361,212,152,131,11,3
196,0,277,361,213,164,104,12,3
243.5,322.2075573,277,361,210,173,93,11,3
226,2.4,277,361,209,159,76,11,3
218,2,277,361,212,165,111,11,3
226,1494.219465,277,361,212,153,44,12,3
233,312.3996501,277,361,211,102,63,12,3
232,598.3803829,277,361,210,137,105,12,3
205.5,211.7880497,277,361,209,164,79,12,3
189,257.7194205,277,361,212,151,102,12,3
209.5,323.4331284,277,361,211,165,121,11,3
173,223.5218588,277,361,211,164,83,11,3
197.5,255.3208485,277,361,209,149,33,12,3
221,189.5689595,277,361,209,151,80,12,3
203,240.5409502,277,361,213,153,61,13,3
209,20.98233747,277,361,212,151,55,13,3
238,0,277,361,209,125,69,12,3
212,558.4142797,277,361,210,155,80,12,3
214,933.7158638,277,361,209,153,83,12,3
213,43.01909058,277,361,213,155,75,11,3
238,0,277,361,211,178,111,9,3
193.5,972.3128266,277,361,212,153,69,13,3
267.5,1777.696744,277,361,212,163,98,13,3
212,27.97644997,277,361,209,159,18,12,3
205,985.1903778,277,361,212,158,42,13,3
217.5,730.8622152,277,361,212,144,61,12,3
229,349.1330425,277,361,211,163,63,11,3
216.5,664.6632258,277,361,209,170,83,12,3
241,0,277,361,213,165,103,11,3
218.5,67.16467495,277,361,212,151,17,12,3
217.5,491.8305148,277,394,211,152,27,10,3
233.5,547.1172236,277,394,209,159,105,13,3
226.5,451.3452331,277,394,209,168,64,12,3
267.5,34.76467495,277,394,211,164,37,15,3
229,150.4264061,277,394,209,157,99,13,3
266.5,348.8528123,277,394,212,125,64,13,3
261.5,395.8672674,277,394,211,167,51,13,3
230,292.2428823,277,394,212,166,61,12,3
254,1132.743522,277,394,210,168,118,13,3
231.5,2.4,277,394,210,169,101,10,3
223,4.097056246,277,394,210,163,87,11,3
220,451.1422022,277,394,210,167,70,12,3
227,465.6607877,277,394,209,164,69,11,3
234,314.7232869,277,394,210,128,49,10,3
223.5,268.0958713,277,394,210,154,91,13,3
223.5,538.8863597,277,394,210,161,79,12,3
239,3.2,277,394,213,127,60,13,3
254,228.2899837,277,394,209,155,54,12,3
219,550.6922449,277,394,209,139,55,12,3
265,503.0833305,277,394,208,124,71,12,3
235.5,543.0465733,277,394,211,156,117,11,3
218,224.039016,277,394,212,118,76,12,3
243.5,0,277,394,213,119,86,11,3
212.5,281.625222,277,394,212,148,2,13,3
234.5,245.260545,277,394,210,147,48,14,3
224.5,305.1232878,277,394,212,149,71,12,3
222.5,571.9235281,277,394,210,113,65,12,3
220,2.4,277,394,211,147,71,12,3
225,104.4749341,277,394,210,148,70,11,3
232,156.1082384,277,394,210,148,70,10,3
161,65.94112492,277,394,210,164,80,12,3
242.5,22.9539104,277,394,209,154,123,12,3
223,5.794112492,277,394,210,142,64,13,3
216.5,285.1198392,277,394,212,150,23,13,3
234,1464.192706,277,394,213,174,88,11,3
245.5,1688.316166,277,394,211,166,108,12,3
231.5,23.07939372,277,394,210,162,112,11,3
230.5,704.4943392,277,394,212,158,14,11,3
193,1433.383549,277,394,210,155,19,10,3
237.5,403.479044,277,394,209,170,90,11,3
228,528.2997368,277,394,212,157,68,12,3
220.5,7.2,277,394,210,166,100,13,3
222,305.84776,277,394,213,143,89,11,3
245.5,540.0073803,277,394,213,149,91,13,3
238.5,331.1379175,277,394,211,162,113,12,3
235.5,469.5789587,277,394,213,153,63,11,3
228.5,533.7044417,277,394,213,162,67,11,3
201,0,277,394,209,103,68,10,3
220,642.7097363,277,394,210,115,77,12,3
227,338.7178162,277,394,212,160,45,13,3
238,379.1878748,277,394,209,157,106,11,3
231.5,220.5978045,277,394,211,159,113,12,3
239.5,1788.845694,277,394,210,173,90,13,3
209,310.231109,277,394,211,163,83,12,3
233,611.9602835,277,394,209,162,110,13,3
215,3.394112492,277,394,212,156,80,13,3
241.5,23.17644997,277,394,211,167,77,11,3
195,352.2325361,277,394,212,167,67,13,3
207,510.6589428,277,394,212,166,74,10,3
229,506.7858541,277,394,209,163,92,13,3
212,251.8650049,277,394,209,143,97,13,3
250.5,13.98822498,277,394,211,165,83,13,3
182,27.4676187,277,394,212,161,18,11,3
257,403.408392,277,394,208,159,74,14,3
235,237.7291738,277,394,211,165,83,13,3
226.5,272.848771,277,394,212,157,62,12,3
217.5,15.07106769,277,394,208,154,69,13,3
194,167.6777903,277,394,212,151,28,12,3
271,2068.660146,277,394,211,165,86,13,3
235.5,327.5046158,277,394,211,153,22,14,3
230,316.9389282,277,394,212,153,89,12,3
153,17.7539104,277,394,212,167,87,12,3
210,245.1468375,277,394,211,135,88,12,3
232.5,12.5539104,277,394,209,153,112,11,3
231,548.9024202,277,394,212,164,113,14,3
225.5,6,277,394,211,163,115,14,3
242.5,19.42253957,277,394,211,164,103,13,3
241,25.64507914,277,394,211,141,27,13,3
210,641.5367336,277,394,210,167,65,14,3
224.5,827.2228492,277,394,212,141,66,12,3
238,56.97056246,277,394,209,163,68,13,3
295.5,27.07106769,277,394,211,164,87,13,3
262,114.7175749,277,394,210,161,68,11,3
346,36.1906635,277,394,212,164,31,11,3
253,300.0792184,277,394,210,163,98,12,3
503,262.7939372,277,394,209,158,106,13,3
234,232.6690468,277,394,212,170,86,13,3
218.5,983.6265392,277,394,211,157,58,13,3
243.5,10.4,277,394,210,166,107,14,3
201,0,277,394,211,165,55,11,3
195.5,19.31370831,277,394,212,164,109,14,3
307,561.4879621,277,394,209,164,62,12,3
261,7.511269784,277,394,211,177,47,11,3
196.5,92.18376553,277,394,210,160,70,11,3
207.5,174.9547451,277,394,212,164,72,12,3
229,199.0684536,277,394,211,168,111,12,3
235.5,153.1175749,277,394,212,160,75,13,3
257,5.462741661,277,394,209,167,36,12,3
202,5.6,277,394,209,170,104,12,3
245,30.3078208,277,394,209,165,74,14,3
223.5,252.0154659,277,394,212,166,113,13,3
245,34.47005723,277,394,208,121,63,12,3
239,15.45096664,277,394,210,165,70,12,3
218,5.6,277,394,208,166,98,11,3
239.5,17.71370831,277,394,212,162,98,13,3
249.5,28.63919163,277,394,211,159,89,13,3
270,84.72792184,277,394,209,158,84,12,3
263,418.1957818,277,394,210,159,117,12,3
247.5,674.9848419,277,394,209,164,84,13,3
206,0,277,394,211,160,83,11,3
212,10.59411249,251,142,204,156,21,11,4
219.5,11.65685415,251,142,207,155,48,13,4
252.5,102.6676187,251,168,204,166,61,13,4
223.5,1.697056246,257,323,206,170,89,11,4
243.5,8.8,257,323,208,165,87,11,4
228.5,270.7350619,257,323,204,163,97,13,4
198.5,10.92548332,257,323,207,154,67,11,4
233.5,444.4898067,257,323,208,168,91,12,4
218.5,2.8,257,323,204,156,72,13,4
208,300.4369962,257,323,206,167,77,12,4
212.5,230.1978042,257,323,205,156,22,10,4
208,267.605119,257,323,207,188,128,13,4
229,57.94112449,257,323,204,160,66,12,4
247.5,18.82842708,257,323,207,128,68,12,4
231,0,257,323,207,133,60,13,4
201,2.262741661,257,361,206,170,92,13,4
210,55.78233747,257,361,208,170,106,11,4
212.5,244.0154651,257,361,204,156,81,13,4
209,0,257,361,206,170,89,11,4
235,253.260547,257,361,204,127,58,13,4
211,245.9232878,257,361,207,130,59,14,4
213,293.809579,257,361,207,175,114,13,4
196.5,386.2879625,257,361,206,130,59,13,4
228.5,8.828427076,257,361,207,171,103,11,4
215.5,262.746838,257,361,206,132,66,11,4
205,316.7496946,257,361,208,118,65,13,4
200.5,214.1409492,257,361,207,157,95,10,4
225.5,6.594112492,257,361,204,158,41,11,4
238.5,270.5056248,257,361,204,146,97,13,4
230,250.7232862,257,361,205,128,67,14,4
216,341.1614681,257,361,208,157,72,13,4
244.5,418.7956068,257,361,205,133,68,13,4
189.5,0,257,361,206,167,67,11,4
203,10.4,257,361,206,166,66,12,4
225,454.7456506,257,361,206,164,91,12,4
237.5,4.779898953,257,361,207,160,35,12,4
218,279.462983,257,361,204,166,68,12,4
214,4.779898953,257,361,207,164,95,13,4
257,45.96467476,257,361,206,175,105,13,4
240.5,8.876955199,257,361,207,172,100,13,4
238.5,0,260,361,205,155,31,11,4
221.5,272.0252211,260,361,208,170,113,12,4
240.5,262.666433,260,361,207,159,26,11,4
228.5,384.9604583,260,361,206,160,53,12,4
240,137.1439809,260,361,207,157,21,14,4
215.5,340.2914118,260,361,206,155,113,13,4
205.5,291.0615553,260,361,205,149,69,13,4
230,149.0871266,260,361,204,166,88,10,4
226,237.7291755,260,361,206,170,65,14,4
216.5,252.2428817,260,361,207,150,16,11,4
242,0,260,361,206,158,112,12,4
240.5,258.44877,260,361,206,153,29,12,4
230,811.2504399,260,365,206,165,78,13,4
202.5,287.0213542,260,365,206,160,23,12,4
213.5,231.2958696,260,365,207,167,52,13,4
200,242.1076452,260,365,207,163,106,13,4
220.5,227.5468369,260,365,205,161,74,12,4
198.5,289.1703883,260,365,207,167,65,12,4
229,236.4840956,260,365,208,157,18,12,4
218.5,356.8349762,260,365,208,128,61,12,4
216.5,221.421353,260,365,207,126,56,12,4
201,104.9705625,260,365,207,167,81,12,4
215.5,230.1645,260,365,206,156,83,13,4
250,206.5395214,261,365,205,148,59,12,4
264.5,436.2554914,261,365,208,161,100,12,4
238,3.959797907,261,365,206,117,66,12,4
227,4.097056246,261,365,207,155,67,10,4
229,4.4,261,365,206,161,128,13,4
209,0,261,365,204,157,80,12,4
252,166.0617312,261,365,207,148,91,11,4
225.5,281.161468,261,365,208,144,90,11,4
205.5,0,261,365,208,165,87,12,4
261.5,19.93969686,261,365,206,169,99,12,4
221.5,3.959797907,261,365,208,163,98,11,4
213,320.2997361,261,365,208,148,43,12,4
223.5,8.691168737,261,365,205,160,57,12,4
218,9.656854153,261,365,206,180,123,12,4
230.5,327.9448161,261,365,206,136,69,11,4
218,8.876955199,261,365,207,129,61,12,4
201.5,261.8061296,261,365,205,175,97,13,4
194.5,405.1407741,261,365,206,167,93,12,4
217.5,11.65685415,261,365,206,166,113,13,4
202,5.794112492,261,365,207,158,104,11,4
236.5,286.7801423,261,365,208,165,107,12,4
216.5,252.2428817,261,365,206,170,110,11,4
216.5,624.0171374,261,365,207,161,52,14,4
228.5,3.862741661,261,365,207,166,88,12,4
211.5,70.35289993,261,365,206,160,100,11,4
236.5,31.16467495,261,365,208,165,99,14,4
225.5,6.828427076,261,365,205,165,56,11,4
193,311.5565905,261,365,206,160,74,13,4
238.5,448.9084805,261,365,204,164,75,13,4
198.5,330.9673538,261,365,206,127,70,11,4
252.5,280.1056241,261,365,208,136,64,14,4
224.5,24.58233747,261,365,205,161,107,12,4
236,288.475178,261,365,206,154,16,12,4
204,266.6552518,261,365,206,168,68,11,4
223.5,10.92548332,261,365,204,155,44,11,4
215.5,235.3624827,261,365,208,154,23,12,4
221,8.691168737,261,365,208,163,32,13,4
221,4.779898953,261,365,206,169,76,13,4
229.5,310.9604579,261,365,207,148,43,11,4
212,166.9685414,261,365,205,163,102,12,4
260.5,10.62253957,261,365,207,164,96,12,4
210,216.8958694,261,365,207,158,88,13,4
258.5,9.656854153,261,365,208,163,31,12,4
247,5.656854153,261,365,205,171,78,11,4
807,90.13868639,261,365,208,184,115,13,4
199,7.725483322,261,365,208,163,30,12,4
211.5,6.145584369,261,365,206,168,90,12,4
220,531.5525486,261,365,206,164,68,13,4
245.5,298.0938489,261,365,207,157,20,11,4
211,23.17644997,261,365,207,164,90,12,4
199.5,0,261,365,206,157,98,11,4
222,11.53969686,261,365,207,149,12,13,4
215.5,33.89116874,261,365,207,149,11,11,4
223,0,261,365,208,174,95,11,4
201.5,322.8300979,261,365,208,174,85,13,4
227,18.4,261,365,204,162,61,13,4
202,5.462741661,261,365,207,153,60,11,4
215.5,280.7683658,261,365,205,155,56,12,4
229,279.5232862,261,365,204,170,83,11,4
274,115.6984843,261,365,207,152,92,13,4
228.5,323.5462441,261,365,205,164,87,13,4
246,5.2,261,365,206,165,58,11,4
207,558.7803846,261,365,204,120,66,9,4
245,313.8997379,261,365,208,127,65,12,4
227,8.194112492,261,365,208,169,93,11,4
222.5,16.38822498,261,365,206,146,51,12,4
212,1004.690468,261,368,208,139,67,13,4
221,332.8771988,261,368,208,133,57,14,4
219,253.8095804,261,368,208,166,116,13,4
234.5,260.3232882,261,368,207,119,63,12,4
213,6.125483322,261,368,207,152,40,12,4
209.5,258.9173992,261,368,206,141,74,12,4
238,284.2095793,261,368,205,165,72,11,4
225.5,378.7594483,261,368,204,156,38,11,4
212.5,342.9271543,261,368,208,164,50,12,4
231,260.8252201,261,368,207,155,7,11,4
224,386.0967058,261,368,208,131,72,13,4
211,331.7472535,261,368,207,161,84,11,4
215.5,13.65685415,261,368,205,159,54,10,4
223,277.213445,261,368,205,162,104,12,4
230,436.0849314,261,368,208,165,63,14,4
198.5,535.9700329,261,368,206,123,84,14,4
217.5,262.8605449,261,368,204,110,67,13,4
256.5,97.50579987,261,368,206,162,88,13,4
200,7.725483322,261,368,206,155,63,12,4
209,3.2,261,368,205,166,93,12,4
202.5,72.3078207,261,368,208,164,102,12,4
246.5,6.242640615,261,368,205,154,67,12,4
191,375.2682776,261,368,204,163,84,13,4
202.5,317.5614688,261,368,205,160,76,14,4
225.5,258.4487703,261,368,204,162,77,11,4
190,0,261,368,207,153,79,11,4
210,397.1878734,261,368,208,159,97,12,4
233,4.4,261,368,204,123,66,13,4
202.5,9.656854153,261,368,207,167,85,11,4
211.5,640.9210892,261,368,206,156,72,12,4
175,66.37644997,261,368,204,160,96,11,4
169.5,104.6454967,261,368,206,171,81,12,4
238,6.788224983,261,368,207,130,62,11,4
230,105.4793937,261,368,207,145,62,13,4
222.5,365.9025975,261,368,207,132,67,13,4
194,6.4,261,368,206,159,111,12,4
249.5,0,261,368,205,156,70,12,4
212.5,227.5218589,261,368,207,167,54,13,4
195,120.8528126,261,368,205,167,88,12,4
208,10.92548332,261,368,206,166,79,13,4
208.5,0,261,368,207,162,63,11,4
274,30.72792184,261,368,206,142,108,11,4
182.5,159.8115997,261,368,205,159,45,11,4
190,214.6934315,261,368,208,159,91,12,4
180.5,198.6934316,261,368,207,162,36,11,4
207,354.1687852,261,368,207,141,35,13,4
202.5,257.2036919,261,368,208,138,32,11,4
237,11.89949477,261,368,207,159,17,12,4
241,279.0546571,261,368,206,141,34,12,4
250.5,595.6823184,261,368,205,167,98,14,4
233,0,261,368,204,165,67,13,4
215,13.07106769,261,368,204,143,57,11,4
216,2.4,261,368,205,124,77,13,4
233.5,220.8438932,261,368,205,155,17,11,4
243.5,301.9232864,261,368,207,167,43,11,4
228.5,298.6761884,261,368,207,157,10,13,4
236.5,573.5775278,261,368,206,121,83,12,4
211,221.4213528,261,368,207,161,88,12,4
205,328.3330414,261,368,205,170,61,15,4
212,308.4369966,261,368,204,155,20,13,4
231.5,20,261,368,204,168,65,13,4
213,266.1742532,261,368,207,172,52,13,4
246,304.5742546,261,368,204,115,70,12,4
228.5,5.794112492,261,368,205,162,96,13,4
214.5,427.8893907,261,368,205,165,63,14,4
222.5,260.9777029,261,368,204,130,56,13,4
289.5,18.34802289,261,368,207,159,92,13,4
216,244.4036905,261,368,206,161,97,14,4
252.5,2.4,261,368,208,167,85,13,4
212.5,256.1527236,261,368,207,149,55,13,4
227,295.8644127,261,368,206,171,92,13,4
214,5.794112492,261,368,207,134,69,12,4
211,317.2134459,261,368,207,167,42,13,4
227,313.8664326,261,368,205,115,76,10,4
215,2.731370831,261,368,206,141,83,12,4
220,8.194112492,261,368,206,115,80,12,4
183,0,261,368,208,164,75,12,4
192,316.8771977,261,368,205,121,62,11,4
203,4.4,261,368,207,169,91,12,4
199.5,652.3152028,261,368,206,169,87,12,4
229,6.759797907,261,368,205,169,100,12,4
223.5,185.5253068,261,368,208,120,78,11,4
204.5,35.42741642,261,368,206,119,58,10,4
236.5,20.75979791,261,368,205,164,36,12,4
230,385.8893898,261,368,206,165,70,10,4
234,437.7681911,261,368,208,134,100,12,4
248,2.8,261,368,208,162,87,12,4
247.5,27.21320271,261,368,207,157,87,11,4
227,6.4,261,368,205,162,97,10,4
188.5,23.89949477,261,368,206,135,73,10,4
242,514.6922478,261,368,208,120,60,12,4
220.5,454.2201682,261,368,208,125,65,12,4
214,3.394112492,261,368,205,155,87,12,4
227.5,222.5527243,261,368,206,182,103,12,4
200,4,261,368,207,160,76,12,4
225.5,274.048771,261,368,206,162,69,12,4
198.5,79.78233747,261,368,205,170,77,14,4
241,275.1115129,261,368,205,168,94,13,4
257,80.07350621,261,368,206,159,64,10,4
223,982.0874357,261,368,205,158,82,13,4
187.5,793.6228502,261,368,207,164,85,11,4
228.5,0,261,368,208,146,80,12,4
232,205.2189137,261,368,204,130,64,12,4
209.5,0,261,368,204,139,102,10,4
208.5,10.92548332,261,368,204,162,67,11,4
215.5,531.6731553,261,368,207,149,67,14,4
225,116.0735062,261,368,204,161,108,13,4
211.5,278.3115128,261,368,205,149,68,11,4
231.5,8.73969686,261,368,205,158,50,12,4
204,46.15878744,261,368,207,163,65,12,4
223,0,261,368,205,161,21,11,4
219.5,565.0583506,261,368,208,165,104,14,4
238,23.31370831,261,368,206,158,86,12,4
242.5,409.3452328,261,368,206,141,34,12,4
211.5,627.5775272,261,385,207,159,20,10,4
251.5,307.7271535,261,385,207,143,109,11,4
234,7.414213538,261,385,205,159,27,13,4
261.5,295.4428836,261,385,205,152,100,14,4
228,52.3695523,261,385,205,165,74,12,4
249,15.97989895,261,385,207,143,55,14,4
250,20.75979791,261,385,205,167,47,13,4
237,406.6173108,261,385,204,154,28,11,4
256,14.33969686,261,385,205,154,10,11,4
228.5,34.48528123,261,385,208,167,63,14,4
226,248.7350615,261,385,205,174,84,16,4
206,227.6272408,261,385,207,138,70,14,4
251.5,61.02741661,261,385,204,168,86,13,4
266,28.61909058,261,385,207,162,98,13,4
230.5,4.828427076,261,385,206,148,108,11,4
258.5,422.645151,261,385,206,156,121,11,4
260.5,32.77644997,261,385,208,170,139,12,4
215,280.3468385,261,385,208,166,94,11,4
162,19.45929267,261,385,204,153,86,13,4
199.5,347.2252194,261,385,208,165,37,14,4
234,264.9624777,261,385,205,169,67,13,4
250,431.4055359,261,385,206,150,74,11,4
219.5,625.018982,261,385,204,181,120,13,4
206.5,238.9409497,261,385,206,120,63,12,4
210,351.5046141,261,385,204,124,69,10,4
223,329.9330402,261,385,207,152,77,12,4
234,464.4995601,261,385,204,124,57,11,4
207.5,363.5878731,261,385,204,127,56,12,4
212,6.759797907,261,385,205,167,106,13,4
237,6.125483322,261,385,204,119,62,11,4
232.5,34.97056246,261,385,207,148,116,11,4
220,2623.613714,261,385,208,159,56,13,4
224,993.4137547,261,385,204,131,58,14,4
205.5,14.12548332,261,385,204,154,109,13,4
239.5,15.31370831,261,385,204,164,59,12,4
218.5,320.7683674,261,385,207,143,87,12,4
220.5,543.3466625,261,385,205,146,79,12,4
236.5,37.30193329,261,385,207,175,137,13,4
206,1166.673463,261,385,207,166,67,13,4
219.5,64.87005723,261,385,207,147,73,13,4
231,295.7978033,261,385,206,109,72,13,4
212.5,23.52792184,261,385,205,154,60,9,4
206,122.4450791,261,385,207,154,54,12,4
232,7.491168737,261,385,204,160,95,13,4
223,307.4997373,261,385,207,175,104,11,4
199.5,334.3614676,261,385,208,144,72,11,4
205.5,218.7350622,261,385,204,162,40,14,4
222.5,526.9245397,261,385,207,163,77,12,4
203,0,261,385,207,156,77,13,4
209.5,55.69015827,261,385,204,173,107,12,4
218,35.58822498,261,385,208,165,81,13,4
214,4,261,385,204,133,102,12,4
258.5,846.2815453,261,385,208,152,83,13,4
193.5,550.0289114,261,385,204,113,69,12,4
231.5,21.85096664,261,385,205,145,64,13,4
229,6.8,261,385,207,151,68,14,4
208.5,224.1492752,261,385,204,160,116,15,4
231,9.325483322,261,385,208,138,103,11,4
230,31.83919163,261,385,204,155,59,12,4
240.5,6,266,385,207,158,100,10,4
230.5,350.6193328,266,385,206,158,84,12,4
234.5,32.77644997,266,385,206,139,71,12,4
224.5,4,266,385,205,135,102,12,4
242.5,15.65685415,266,385,207,128,75,12,4
265,12.29116874,266,385,205,168,66,11,4
244.5,6.145584369,266,385,206,164,57,12,4
231,2.4,266,385,207,156,44,12,4
240,260.678208,266,385,206,169,99,14,4
200,5.2,266,385,207,173,106,13,4
227,4.4,266,385,204,164,14,15,4
208,19.31370831,266,385,206,160,63,11,4
257.5,6.828427076,266,385,206,148,84,11,4
218.5,244.8723201,266,385,206,143,80,12,4
256.5,422.645151,266,385,207,168,85,13,4
223.5,356.2069655,266,385,206,157,26,12,4
224,179.8483528,266,385,207,160,26,12,4
224.5,36.48528123,266,385,205,166,103,12,4
224.5,7.725483322,266,385,206,165,65,11,4
220,211.8968804,266,385,206,168,65,13,4
205,5.656854153,266,385,205,150,102,12,4
216.5,346.3746723,266,385,205,169,83,14,4
249.5,4.4,266,385,204,157,7,12,4
215,9.656854153,266,385,204,162,79,11,4
236,19.93969686,266,385,205,169,69,14,4
190.5,590.9024166,266,385,206,160,96,12,4
240,43.35878744,266,385,208,159,79,8,4
236.5,50.62741661,266,385,208,165,39,13,4
149.5,282.7232876,266,385,206,167,57,13,4
151,8.662741661,266,385,205,159,84,10,4
204,3.959797907,266,385,208,167,111,13,4
214.5,1389.023159,266,385,205,161,108,12,4
250.5,9.559797907,266,385,207,167,117,12,4
209.5,18.65096664,266,385,204,141,72,11,4
192,13.6,266,385,205,167,99,12,4
217,53.39898953,266,385,208,135,52,12,4
219,433.889389,266,385,205,163,94,11,4
179.5,125.4572717,266,385,208,153,69,11,4
232.5,427.2260542,266,385,205,113,73,11,4
212,398.4335458,266,385,204,123,66,9,4
217.5,303.9143691,266,385,207,143,61,12,4
230.5,921.6610297,266,385,208,158,78,11,4
219,9.188224983,266,385,208,161,55,15,4
214.5,71.35878744,266,385,205,148,113,12,4
215.5,548.9848432,266,385,204,153,79,12,4
232,110.4700572,266,385,205,144,63,12,4
213.5,642.5681913,266,385,204,151,102,12,4
227.5,100.9705625,266,385,207,140,85,12,4
213,142.0146311,266,385,207,144,94,10,4
220.5,62.72792184,266,385,204,162,65,14,4
192.5,510.1564136,266,385,206,115,84,13,4
207.5,948.3128333,266,385,204,155,79,12,4
222.5,2.8,266,385,206,144,96,10,4
236.5,972.3398306,266,385,205,123,56,13,4
206,1022.05413,266,385,205,133,61,12,4
223.5,275.1919156,266,385,206,169,96,13,4
207.5,37.45584369,266,385,205,157,72,12,4
224,6.145584369,266,385,208,125,96,10,4
207.5,0,266,385,204,116,80,13,4
243.5,532.0142818,266,385,206,127,95,11,4
210.5,7.511269784,266,385,205,161,62,12,4
304,95.29015827,266,385,204,129,86,12,4
235.5,5.414213538,266,385,205,127,91,10,4
209,20.27939372,266,385,207,182,159,11,4
233,127.7823375,266,385,208,156,56,13,4
218,8.828427076,266,385,208,162,33,13,4
241.5,44.51025932,266,385,204,139,91,13,4
280,49.24995618,266,385,206,140,68,10,4
268,161.2341393,266,385,207,170,93,13,4
230.5,53.07106769,266,385,204,160,57,11,4
213.5,9.61665206,266,385,206,142,70,11,4
293,93.96610301,266,385,207,170,93,11,4
243.5,0,266,385,204,108,69,12,4
266,13.65685415,266,385,206,138,67,14,4
265.5,57.43919163,266,385,208,156,23,10,4
238.5,4.097056246,266,385,208,155,22,11,4
214,11.65685415,266,385,205,154,23,10,4
233,329.1198379,266,385,204,142,57,13,4
226.5,436.0481787,266,385,208,147,82,13,4
221,249.2840958,266,385,206,145,51,14,4
228,237.0664335,266,385,205,169,95,13,4
230,17.71370811,266,385,205,156,24,12,4
205,295.9919162,266,385,206,147,101,10,4
210,36.97056246,266,385,206,165,57,11,4
252.5,247.0213535,266,385,205,158,25,11,4
227,15.89116874,266,385,207,147,98,12,4
211.5,12.5539104,266,385,208,111,80,12,4
207.5,14.4,266,385,205,170,75,12,4
215,278.1173999,266,385,204,161,41,15,4
196.5,392.0114244,266,385,206,157,44,13,4
231.5,526.9245405,266,385,208,141,103,10,4
225,213.8095803,266,385,206,159,69,12,4
163.5,5.656854153,266,385,207,165,73,13,4
228,290.5756835,266,385,208,170,83,12,4
217.5,5.462741661,266,385,208,161,66,11,4
244,349.7957834,266,385,207,141,86,12,4
233.5,53.14112492,266,385,207,162,67,10,4
242,412.4264061,266,385,208,155,85,8,4
233,26.6308656,266,385,204,173,73,12,4
206,24.50193329,266,385,207,145,111,13,4
235,315.7472554,266,385,206,153,101,13,4
248.5,417.4457374,266,385,205,171,77,12,4
274.5,2151.064675,266,385,207,159,103,12,4
224,50.07493427,266,385,207,162,49,11,4
242.5,97.9078208,266,385,205,155,79,11,4
212.5,441.3667632,266,385,206,168,82,12,4
232.5,243.8546583,266,385,206,159,68,11,4
225,189.7762742,266,385,207,168,90,14,4
157,38.84507914,266,385,206,164,73,12,4
221,0,266,385,206,155,35,12,4
309,1788.951429,266,385,205,152,66,10,4
299,0,266,385,206,161,105,11,4
192,4,266,385,206,147,127,12,4
288.5,3172.806461,266,385,206,170,82,13,4
200.5,79.2617312,266,385,206,172,87,13,4
204.5,0,266,385,204,161,68,11,4
240.5,746.5584362,266,385,204,171,51,13,4
266,77.8371707,266,385,207,160,76,11,4
229,0,266,385,207,160,73,14,4
297,67.13624787,266,385,204,124,70,11,4
353,1584.9392,266,385,207,152,61,13,4
263.5,72.56854153,266,385,204,162,91,12,4
249.5,369.68838,266,385,204,162,91,12,4
269.5,23.2,266,385,205,133,61,11,4
275.5,170.5096664,266,385,204,141,73,13,4
260,43.00243852,266,385,206,154,71,13,4
233,795.2199911,266,385,207,162,126,12,4
219,3.6,266,385,207,165,89,12,4
253.5,55.0156414,266,385,205,156,63,13,4
227.5,301.0276583,266,385,207,138,63,13,4
209.5,49.28528123,266,385,205,162,67,12,4
289.5,15.65685415,266,385,204,160,75,13,4
214,0,266,385,204,148,101,14,4
236.5,845.5579033,266,385,206,164,107,13,4
244,26.6308656,266,385,206,159,95,12,4
200.5,25.05096664,266,385,207,161,72,13,4
214,37.55979791,266,385,204,151,90,12,4
206,4.4,266,385,207,155,94,12,4
260,5.794112492,266,385,204,167,52,13,4
268,0,266,385,204,159,98,10,4
242.5,9.188224983,266,385,205,171,77,12,4
202,9.988224983,266,385,207,131,68,13,4
189.5,60.09015827,266,385,207,150,72,14,4
233,134.038181,266,385,205,168,70,13,4
204,174.4264061,266,385,205,164,65,13,4
274.5,0,266,385,206,167,67,12,4
332,0,266,385,204,180,114,11,4
226,7.725483322,266,385,207,158,20,12,4
224.5,203.6424658,266,385,206,160,103,13,4
248,1036.02511,266,385,206,164,55,11,4
218.5,540.4441349,266,385,206,165,112,12,4
238.5,523.1775272,266,385,207,144,22,12,4
232,95.7969681,266,385,205,160,59,12,4
223,10.82842708,266,385,204,165,87,13,4
268,795.519729,266,385,205,169,43,14,4
231.5,428.4731576,266,385,205,173,97,11,4
150.5,278.5920916,266,385,206,169,82,11,4
229,35.43919163,151,149,200,150,110,13,5
215,334.9188277,151,156,200,172,94,13,5
184.5,204.3502873,155,156,202,165,86,12,5
194,334.4321182,155,156,201,165,70,11,5
276.5,5.6,248,158,199,160,93,12,5
248,7.656854153,251,176,197,164,100,11,5
195.5,185.2507908,251,176,200,149,109,11,5
911,454.8662567,251,176,202,161,99,11,5
241.5,6.759797907,258,287,198,167,94,11,5
224.5,405.2467493,258,287,203,157,45,10,5
228.5,4.828427076,258,287,203,161,110,13,5
215.5,378.8599517,258,287,198,120,66,13,5
227.5,336.8016715,258,287,197,124,65,13,5
220.5,2.731370831,258,293,203,183,122,13,5
223.5,269.6958696,258,293,200,120,72,13,5
248,218.1277468,258,293,202,168,64,12,5
228.5,6.125483322,258,293,202,169,76,13,5
